更新时间,#genre#
CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=9bacb748dc772b1cfcddf6e6373e3319c6d82105f221862932e3b30a6dc4843c93ace2108ab1d598c2d89ef8eb4225888737ce5895be20612ea7753d025151b9a913bd6fc98ff7666da5979f1d
CCTV2,http://222.218.159.253:8181/tsfile/live/0002_1.m3u8
CCTV2,http://t.061899.xyz/tl/tl.php?id=cctv2
CCTV2,http://mh0.asia:35455/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV2,http://60.187.244.54:9901/tsfile/live/0002_1.m3u8
CCTV2,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8
CCTV2,http://36.105.100.208:35455/gaoma/cctv2.m3u8
CCTV2,http://171.117.241.88:9901/tsfile/live/0002_1.m3u8
CCTV2,http://163.177.122.122:9901/tsfile/live/1020_1.m3u8
CCTV2,http://171.14.89.182:9901/tsfile/live/0002_1.m3u8
CCTV2,http://218.13.170.98:9901/tsfile/live/0002_1.m3u8
CCTV2,http://119.125.134.185:9902/tsfile/live/0002_1.m3u8
CCTV2,http://115.48.60.104:9901/tsfile/live/0002_1.m3u8
CCTV2,http://222.217.230.195:8181/tsfile/live/0002_1.m3u8
CCTV2,http://124.231.212.230:9999/tsfile/live/0002_1.m3u8
CCTV2,http://183.66.15.146:60901/tsfile/live/0002_1.m3u8
CCTV2,http://39.164.180.36:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://183.66.13.82:60033/tsfile/live/0002_1.m3u8
CCTV2,http://61.156.228.12:8154/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://111.14.181.15:9901/tsfile/live/0002_1.m3u8
CCTV2,http://125.43.253.231:9901/tsfile/live/0002_1.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://171.117.12.136:9999/tsfile/live/0002_1.m3u8
CCTV2,http://119.62.57.8:9901/tsfile/live/0002_1.m3u8
CCTV2,http://125.43.241.34:9901/tsfile/live/0002_1.m3u8
CCTV2,http://58.17.116.69:9903/tsfile/live/0002_1.m3u8
CCTV2,http://110.7.129.204:8096/tsfile/live/0002_1.m3u8
CCTV2,http://218.89.240.144:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://117.27.190.42:9998/tsfile/live/23233_1.m3u8
CCTV2,http://171.110.42.238:8181/tsfile/live/0002_1.m3u8
CCTV2,http://113.15.185.150:8181/tsfile/live/0002_1.m3u8
CCTV2,http://175.16.180.250:9901/tsfile/live/0002_1.m3u8
CCTV2,http://112.234.21.109:9901/tsfile/live/0002_1.m3u8
CCTV2,http://220.164.192.48:50085/tsfile/live/0003_1.m3u8
CCTV2,http://125.43.245.50:9901/tsfile/live/0002_1.m3u8
CCTV2,http://116.9.204.242:9901/tsfile/live/0002_1.m3u8
CCTV2,http://111.227.196.164:9901/tsfile/live/faacts/0002_1.m3u8
CCTV2,http://1.198.10.32:9901/tsfile/live/0002_1.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
CCTV2,http://223.166.234.114:7777/tsfile/live/0002_1.m3u8
CCTV2,http://61.150.67.62:9901/tsfile/live/0002_1.m3u8
CCTV2,http://36.44.158.239:9901/tsfile/live/0002_1.m3u8
CCTV2,http://111.9.163.109:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225588
CCTV2,http://106.118.70.215:9901/tsfile/live/0002_1.m3u8
CCTV2,http://110.7.130.51:8096/tsfile/live/0002_1.m3u8
CCTV2,http://153.0.171.163:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://118.248.216.151:8088/tsfile/live/0002_1.m3u8
CCTV2,http://3501776.xyz:35455/gaoma/cctv2.m3u8
CCTV2,http://101.19.84.8:9901/tsfile/live/0002_1.m3u8
CCTV2,http://202.168.187.208:9089/tsfile/live/0002_1.m3u8
CCTV3,http://153.0.171.163:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://115.48.63.221:9901/tsfile/live/0003_1.m3u8
CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8
CCTV3,http://go.bkpcp.top/mg/cctv3
CCTV3,http://117.27.190.42:9998/tsfile/live/23234_1.m3u8
CCTV3,http://113.57.93.165:9900/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://223.166.234.19:7777/tsfile/live/0003_1.m3u8
CCTV3,http://[2409:8087:1a01:df::4041]:80/TVOD/88888888/224/3221225799/main.m3u8
CCTV3,http://14.212.185.71:9901/tsfile/live/0003_1.m3u8
CCTV3,http://125.43.253.231:9901/tsfile/live/0009_1.m3u8
CCTV3,http://117.190.144.101:1111/tsfile/live/0003_1.m3u8
CCTV3,http://qjrhc.jydjd.top:2911/udp/224.1.100.63:11111
CCTV3,http://www.freetv.top/migu/624878271.m3u8?migutoken=21306af96cf9259457600792df858b0d339bc7203aeb7e1a6ee6ec6ec3832a2736936029fe2583dcf971676870fdf0afbdee5be786e50af2ac6a8825673cc860d7988f44d0c5c4bc1931259698
CCTV3,http://118.122.189.74:9901/tsfile/live/0003_1.m3u8
CCTV3,http://202.100.46.58:9901/tsfile/live/1002_1.m3u8
CCTV3,http://113.236.17.12:9901/tsfile/live/1002_1.m3u8
CCTV3,http://219.145.93.74:9999/tsfile/live/0003_1.m3u8
CCTV3,http://221.2.148.205:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.14.181.15:9901/tsfile/live/0003_1.m3u8
CCTV3,http://101.74.28.105:9901/tsfile/live/0003_1.m3u8
CCTV3,http://110.7.130.91:8096/tsfile/live/0003_1.m3u8
CCTV3,http://115.48.60.104:9901/tsfile/live/0003_1.m3u8
CCTV3,http://125.43.241.34:9901/tsfile/live/0009_1.m3u8
CCTV3,http://60.187.244.125:9901/tsfile/live/0003_1.m3u8
CCTV3,http://124.231.212.230:9999/tsfile/live/0003_1.m3u8
CCTV3,http://qjrhc.jydjd.top:2911/udp/224.1.100.64:11111
CCTV3,http://223.241.247.214:9901/tsfile/live/0003_1.m3u8
CCTV3,http://163.177.122.122:9901/tsfile/live/1021_1.m3u8
CCTV3,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?msisdn=202509240600297c54eebdf9d64a1fbdad8d0638f18e9c&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20250924060029&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=106.13.250.83&SecurityKey=20250924060029&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=d20e6b76c8021f98c1649fd695074e82&ddCalcu=2d82ee024e47600b57966cd8f092416f19c8
CCTV3,http://qjrhc.jydjd.top:2911/udp/225.1.101.121:7523
CCTV3,http://119.125.134.176:9901/tsfile/live/0003_1.m3u8
CCTV3,http://111.9.163.109:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://123.130.84.106:8154/tsfile/live/0003_1.m3u8
CCTV3,http://61.150.67.62:9901/tsfile/live/0003_1.m3u8
CCTV3,http://221.233.192.152:1111/tsfile/live/0003_1.m3u8
CCTV3,http://iptv.0564.org:35455/itv/1000000005000265003.m3u8?cdn=ystenlive
CCTV3,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/1.m3u8
CCTV3,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226021
CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv
CCTV3,http://124.114.103.242:9901/tsfile/live/0003_1.m3u8
CCTV3,http://171.110.42.238:8181/tsfile/live/0003_1.m3u8
CCTV3,http://113.25.252.226:9901/tsfile/live/0003_1.m3u8
CCTV3,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV3,http://113.220.233.47:9999/tsfile/live/0019_1.m3u8
CCTV3,http://61.156.228.12:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://183.66.13.82:60033/tsfile/live/0003_1.m3u8
CCTV3,http://118.77.152.195:9901/tsfile/live/0003_1.m3u8
CCTV3,http://221.2.148.205:8154/tsfile/live/0003_1.m3u8
CCTV3,http://60.187.244.54:9901/tsfile/live/0003_1.m3u8
CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8
CCTV3,http://116.9.204.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV3,http://110.7.130.134:8096/tsfile/live/0003_1.m3u8
CCTV3,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227333/index.m3u8
CCTV3,http://61.138.128.226:19901/tsfile/live/0003_1.m3u8
CCTV3,http://36.44.158.239:9901/tsfile/live/0003_1.m3u8
CCTV3,http://drive.mxmy.net:8888/udp/239.3.1.172:8001
CCTV3,http://61.138.128.226:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://123.161.39.128:9901/tsfile/live/0003_1.m3u8
CCTV3,http://14.204.53.128:9901/tsfile/live/0003_1.m3u8
CCTV3,http://60.208.61.2:352/tsfile/live/0003_1.m3u8
CCTV3,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://175.16.180.250:9901/tsfile/live/0003_1.m3u8
CCTV3,http://112.234.21.109:9901/tsfile/live/0003_1.m3u8
CCTV3,http://113.15.185.150:8181/tsfile/live/0003_1.m3u8
CCTV3,http://36.105.100.208:35455/gaoma/cctv3.m3u8
CCTV3,http://218.89.240.144:59901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226471/1.m3u8?
CCTV3,http://115.48.61.111:9901/tsfile/live/0003_1.m3u8
CCTV3,http://1.198.10.32:9901/tsfile/live/0003_1.m3u8
CCTV3,http://219.159.194.213:8181/tsfile/live/0003_1.m3u8
CCTV3,http://124.114.57.188:9901/tsfile/live/0003_1.m3u8
CCTV3,http://59.48.75.130:3052/tsfile/live/0003_1.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV3,http://119.62.57.8:9901/tsfile/live/0003_1.m3u8
CCTV3,http://rustdesk.szsun.xyz:8088/udp/239.77.0.169:5146
CCTV3,http://112.132.10.54:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://182.113.7.123:9901/tsfile/live/0003_1.m3u8
CCTV3,http://144.52.160.109:9901/tsfile/live/1002_1.m3u8
CCTV3,http://101.74.31.52:9901/tsfile/live/0003_1.m3u8
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=51e795d34fc334fbfef3a00a9e095b441f8925223bf27482f2ced0a43e8533d469a5ced1cafaef5b17edf9089617ff31ded949f9e74e8844747cb04332f3d81a317734e4e8f189538db2f108a7
CCTV3,http://t.061899.xyz/tl/tl.php?id=cctv3
CCTV3,http://124.128.73.58:9901/tsfile/live/0003_1.m3u8
CCTV3,http://112.101.78.50:9901/tsfile/live/0003_1.m3u8
CCTV3,http://202.168.187.208:9089/tsfile/live/0003_1.m3u8
CCTV3,http://36.44.159.186:9901/tsfile/live/0003_1.m3u8
CCTV3,http://115.48.63.37:9901/tsfile/live/0003_1.m3u8
CCTV3,http://171.110.42.239:8181/tsfile/live/0003_1.m3u8
CCTV3,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8
CCTV3,http://120.238.94.10:9901/tsfile/live/1020_1.m3u8
CCTV3,http://115.48.62.82:9901/tsfile/live/0003_1.m3u8
CCTV3,http://123.129.70.178:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://61.243.161.199:9901/tsfile/live/1002_1.m3u8
CCTV3,https://zby.130519.xyz/PLTV/11/224/3221225766/index.m3u8
CCTV3,http://123.182.60.29:9002/hls/3/index.m3u8
CCTV3,http://124.128.73.58:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.8.242.126:9999/tsfile/live/1003_1.m3u8
CCTV3,http://118.248.216.151:8088/tsfile/live/0003_1.m3u8
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=35ee1318e92e1d47aa4e9ad2f98c1ca771a9ca57db36d1e18c3a4fabedd68b40ee0c4c4724347e54708380241e58d714dde21dcbd0f2eff4373c9d9f7f1508646f22febd08f5c3a8c755f6ef1e
CCTV3,https://api.olelive.com/dis/live/CCTV3HD/hls.m3u8
CCTV3,http://101.19.84.8:9901/tsfile/live/0003_1.m3u8
CCTV3,http://219.159.194.252:8181/tsfile/live/0003_1.m3u8
CCTV3,http://119.62.57.129:9901/tsfile/live/0003_1.m3u8
CCTV3,http://116.9.204.242:9901/tsfile/live/0003_1.m3u8
CCTV3,http://222.217.230.192:8181/tsfile/live/0003_1.m3u8
CCTV3,http://125.43.245.50:9901/tsfile/live/0009_1.m3u8
CCTV3,http://163.177.122.71:9901/tsfile/live/1021_1.m3u8
CCTV3,http://125.107.69.141:9901/tsfile/live/0003_1.m3u8
CCTV3,http://119.62.11.48:9901/tsfile/live/0003_1.m3u8
CCTV3,http://119.32.12.17:2901/udp/224.1.100.64:11111
CCTV3,http://114.105.187.147:9901/tsfile/live/0003_1.m3u8
CCTV3,http://183.66.15.146:60901/tsfile/live/0003_1.m3u8
CCTV3,http://58.19.38.162:9901/tsfile/live/0003_1.m3u8
CCTV3,http://220.164.192.48:50085/tsfile/live/0004_1.m3u8
CCTV3,http://171.117.13.242:9999/tsfile/live/0003_1.m3u8
CCTV3,http://116.77.32.59:8277/streams/d/cctv3/playlist.m3u8
CCTV3,https://zby.130519.xyz/PLTV/11/224/3221226165/index.m3u8
CCTV3,http://123.138.22.30:9901/tsfile/live/0003_1.m3u8
CCTV3,http://113.195.5.165:9901/tsfile/live/0003_1.m3u8
CCTV3,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226021/index.m3u8
CCTV3,http://60.12.183.46:9901/tsfile/live/0003_1.m3u8
CCTV3,https://cc06.tv12.xyz/3.m3u8
CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://125.107.223.224:9901/tsfile/live/0003_1.m3u8
CCTV3,http://110.7.129.204:8096/tsfile/live/0003_1.m3u8
CCTV3,http://223.166.234.114:7777/tsfile/live/0003_1.m3u8
CCTV3,http://110.7.128.156:8096/tsfile/live/0003_1.m3u8
CCTV3,http://124.228.161.8:9901/tsfile/live/0019_1.m3u8
CCTV3,http://183.136.148.214:9901/tsfile/live/1015_1.m3u8
CCTV3,http://58.220.219.14:9901/tsfile/live/0003_1.m3u8
CCTV3,http://58.221.214.82:9901/tsfile/live/0003_1.m3u8
CCTV3,http://119.62.80.45:9901/tsfile/live/0003_1.m3u8
CCTV3,https://migu.188766.xyz/?migutoken=fd36acf14ace74c9d85ecec95f3010f1&id=CCTV3&type=yy
CCTV3,http://183.94.1.118:8801/tsfile/live/0003_1.m3u8
CCTV3,http://219.128.121.202:59901/tsfile/live/0003_1.m3u8
CCTV3,http://115.48.61.41:9901/tsfile/live/0003_1.m3u8
CCTV3,http://171.117.12.136:9999/tsfile/live/0003_1.m3u8
CCTV3,http://113.57.111.4:1111/tsfile/live/1002_1.m3u8
CCTV3,http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8
CCTV3,http://39.164.180.36:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://1.30.24.181:9901/tsfile/live/0003_1.m3u8
CCTV3,http://222.217.230.193:8181/tsfile/live/0003_1.m3u8
CCTV3,http://mh0.asia:35455/itv/1000000005000265003.m3u8?cdn=ystenlive
CCTV3,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8
CCTV3,https://smart.pendy.dpdns.org/Smart.php?id=cctv3
CCTV3,http://j.s.bkpcp.top/jj/cctv3
CCTV3,http://218.3.138.25:1111/tsfile/live/1002_1.m3u8
CCTV3,http://119.32.12.17:2901/udp/225.1.101.121:7523
CCTV3,http://123.7.110.43:9901/tsfile/live/0004_1.m3u8
CCTV3,http://221.213.69.82:9901/tsfile/live/0003_1.m3u8
CCTV3,http://123.161.202.170:9901/tsfile/live/0003_1.m3u8
CCTV3,http://121.33.239.242:9901/tsfile/live/0003_1.m3u8
CCTV3,http://118.77.152.185:9901/tsfile/live/0003_1.m3u8
CCTV3,http://tvtj.jxwltx.com:8003/cctv3.m3u8
CCTV3,http://115.215.143.98:9901/tsfile/live/0003_1.m3u8
CCTV3,http://110.7.129.116:8096/tsfile/live/0003_1.m3u8
CCTV3,http://61.173.144.157:9901/tsfile/live/0003_1.m3u8
CCTV3,http://61.156.228.12:8154/tsfile/live/0003_1.m3u8
CCTV3,http://111.9.163.109:9901/tsfile/live/0003_1.m3u8
CCTV3,http://115.48.63.125:9901/tsfile/live/0003_1.m3u8
CCTV3,http://113.236.31.149:9901/tsfile/live/1002_1.m3u8
CCTV3,http://182.117.198.1:9901/tsfile/live/0003_1.m3u8
CCTV3,http://119.62.59.201:9901/tsfile/live/0003_1.m3u8
CCTV3,http://42.48.50.138:9002/tsfile/live/0003_1.m3u8
CCTV3,http://58.17.48.228:808/hls/3/index.m3u8
CCTV3,http://125.107.154.147:9901/tsfile/live/0003_1.m3u8
CCTV3,http://222.217.230.195:8181/tsfile/live/0003_1.m3u8
CCTV3,http://119.163.199.98:9901/tsfile/live/0003_1.m3u8
CCTV3,http://115.48.62.70:9901/tsfile/live/0003_1.m3u8
CCTV3,http://111.160.17.2:59901/tsfile/live/0001_3.m3u8
CCTV3,http://110.7.130.51:8096/tsfile/live/0003_1.m3u8
CCTV3,http://175.20.235.74:9901/tsfile/live/1001_1.m3u8
CCTV3,http://120.192.226.35:8009/hls/3/index.m3u8
CCTV3,http://112.27.235.94:8000/hls/3/index.m3u8
CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=2d13be95db5e58e97f6fa8da49abb89867168be140fac8df0accbbab11e6fc7f6e78cdef9168ed3f65951dadc9feafdc5ede7bbcc43c0d4c7f9510c146a2309333483f883a0be4b76da20ed280
CCTV3,http://60.29.124.66:6080/hls/14/index.m3u8
CCTV3,http://60.210.100.54:352/tsfile/live/0003_1.m3u8
CCTV3,http://125.32.182.146:9901/tsfile/live/0003_1.m3u8
CCTV3,http://124.116.183.146:9901/tsfile/live/0003_1.m3u8
CCTV3,http://116.128.242.83:9901/tsfile/live/0003_2.m3u8
CCTV3,http://m.061899.xyz/mg/cctv3
CCTV3,http://119.62.57.128:9901/tsfile/live/0003_1.m3u8
CCTV3,http://42.49.148.241:9901/tsfile/live/0003_1.m3u8
CCTV3,http://218.89.240.144:59901/tsfile/live/0003_1.m3u8
CCTV3,http://175.10.230.91:8081/tsfile/live/0003_1.m3u8
CCTV3,http://113.15.184.196:8181/tsfile/live/0003_1.m3u8
CCTV4,http://115.48.62.70:9901/tsfile/live/0004_1.m3u8
CCTV4,http://119.62.57.8:9901/tsfile/live/0004_1.m3u8
CCTV4,http://42.48.50.138:9002/tsfile/live/0004_1.m3u8
CCTV4,http://36.44.159.186:9901/tsfile/live/0004_1.m3u8
CCTV4,http://183.136.148.214:9901/tsfile/live/0004_1.m3u8
CCTV4,http://36.44.152.4:9901/tsfile/live/0004_1.m3u8
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.105:8092
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV4,http://3501776.xyz:35455/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV4,http://drive.mxmy.net:8888/udp/239.3.1.214:4220
CCTV4,http://218.89.240.144:59901/tsfile/live/1001_1.m3u8
CCTV4,http://61.243.161.199:9901/tsfile/live/1158_1.m3u8
CCTV4,http://113.26.202.52:1299/tsfile/live/0004_1.m3u8
CCTV4,http://61.173.144.157:9901/tsfile/live/0004_1.m3u8
CCTV4,http://123.182.60.29:9002/hls/4/index.m3u8
CCTV4,http://115.48.63.125:9901/tsfile/live/0004_1.m3u8
CCTV4,http://123.161.39.128:9901/tsfile/live/0004_1.m3u8
CCTV4,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8
CCTV4,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=202509240600317aa28fa3a23b4ef58a747dbf7f4190b3&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20250924060031&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.83&SecurityKey=20250924060031&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bfd24fee1620be94c6544d607bfa53ad&ddCalcu=dbafe3d2528a40ffbe7e0166d2404b5e69c4
CCTV4,https://www.freetv.top/migu/608807416.m3u8?migutoken=cfc1141967eb2f06f62caa8f87ecd004f5096e3d9013d45f3fbc7597bc6f8a5b22a7b29ff3e195b179467f54bb94620de38658b7c53f55144109671005f6b03a062dd1fc884e2169dbcb902874
CCTV4,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/1500/index.m3u8?msisdn=20250924060029659d7fabed8b47e5b520a6745249003c&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20250924060029&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=106.13.250.83&SecurityKey=20250924060029&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a9ed594b6783a387433c4bd8c91f8eeb&ddCalcu=bae9eee28d1f501994cb86d7b843ca333847
CCTV4,http://110.7.129.204:8096/tsfile/live/0004_1.m3u8
CCTV4,http://124.114.103.242:9901/tsfile/live/0004_1.m3u8
CCTV4,rtp://239.3.1.214:4220
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV4,http://111.9.163.109:9901/tsfile/live/0004_1.m3u8
CCTV4,http://goo.bkpcp.top/mg/cctv4o
CCTV4,http://113.236.31.149:9901/tsfile/live/1158_1.m3u8
CCTV4,http://111.8.242.126:9999/tsfile/live/1007_1.m3u8
CCTV4,http://120.192.226.35:8009/hls/4/index.m3u8
CCTV4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8?key=txiptv
CCTV4,http://153.0.171.163:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://113.236.17.12:9901/tsfile/live/1158_1.m3u8
CCTV4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV4,http://175.10.230.91:8081/tsfile/live/0004_1.m3u8
CCTV4,http://117.190.144.101:1111/tsfile/live/0004_1.m3u8
CCTV4,http://j.s.bkpcp.top/jj/cctv4
CCTV4,http://115.48.162.48:9901/tsfile/live/0004_1.m3u8
CCTV4,http://219.159.194.18:8181/tsfile/live/0004_1.m3u8
CCTV4,http://go.bkpcp.top/mg/cctv4
CCTV4,http://112.101.78.50:9901/tsfile/live/0004_1.m3u8
CCTV4,http://111.14.181.15:9901/tsfile/live/0004_1.m3u8
CCTV4,http://59.48.75.130:3052/tsfile/live/0004_1.m3u8
CCTV4,http://175.16.180.250:9901/tsfile/live/0004_1.m3u8
CCTV4,http://61.156.228.12:8154/tsfile/live/0004_1.m3u8
CCTV4,http://219.128.121.202:59901/tsfile/live/1003_1.m3u8
CCTV4,http://118.248.216.151:8088/tsfile/live/0004_1.m3u8
CCTV4,http://182.32.204.113:3217/tsfile/live/1037_1.m3u8
CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=8dc7b786c408976ee73b6ee5a0e7bf7de8ed82ed22f8668130fa8f17f943f9aeefa99d71320e4b5ac6c57c70025c65d2b4c31a9dfca1ebed552d0e3d722521423806670cc55bb626ba456b64fe
CCTV4,http://119.32.12.17:2901/udp/225.1.101.52:7523
CCTV4,http://61.156.228.12:8154/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,https://cc06.tv12.xyz/4.m3u8
CCTV4,http://110.7.130.44:8096/tsfile/live/0004_1.m3u8
CCTV4,http://110.7.128.156:8096/tsfile/live/0004_1.m3u8
CCTV4,http://60.208.61.2:352/tsfile/live/0004_1.m3u8
CCTV4,http://118.122.189.74:9901/tsfile/live/0004_1.m3u8
CCTV4,http://111.227.196.164:9901/tsfile/live/faacts/0004_1.m3u8
CCTV4,http://m.061899.xyz/mg/cctv4
CCTV4,http://116.9.204.242:9901/tsfile/live/0004_1.m3u8
CCTV4,http://124.116.183.146:9901/tsfile/live/0004_1.m3u8
CCTV4,http://110.80.17.38:9901/tsfile/live/0004_1.m3u8
CCTV4,http://171.117.44.5:9999/tsfile/live/0004_1.m3u8
CCTV4,http://t.061899.xyz/tl/tl.php?id=cctv4
CCTV4,http://58.220.219.14:9901/tsfile/live/0004_1.m3u8
CCTV4,http://tvtj.jxwltx.com:8003/cctv4.m3u8
CCTV4,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?servicetype=1&accountinfo=%7E%7EV2.0%7EBFJ5gRpm8ntK8JEFPZOhLQ%7EPepnxHHB2d6Hk2dZWM77MyFlBN5q1KnYLvimM9pqT7EfCf-e5nKehMQzrOBwWduf%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240420192542%2C%2C%2C20240420192542%2C%2C10001000275495%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C%2C%2C2%2C%2C%2CEND&GuardEncType=2
CCTV4,http://115.48.61.111:9901/tsfile/live/0004_1.m3u8
CCTV4,https://www.freetv.top/migu/608807419.m3u8?migutoken=e2fddc8b0c2fe505d1d8eada5b1f83dd20360ebfe0adcabfc7e64546305a240ee00c76ffab76b1d2091c9b93a868da387c465be6c1e7b46c66996127d6734102a426e7a3478c2fd972b071d5f2
CCTV4,http://222.218.159.183:8181/tsfile/live/0004_1.m3u8
CCTV4,http://117.27.190.42:9998/tsfile/live/23235_1.m3u8
CCTV4,http://171.110.42.239:8181/tsfile/live/0004_1.m3u8
CCTV4,http://171.117.13.242:9999/tsfile/live/0004_1.m3u8
CCTV4,rtp://239.3.1.213:4220
CCTV4,http://125.43.245.50:9901/tsfile/live/1004_1.m3u8
CCTV4,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://116.9.204.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://iptv.0564.org:35455/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV4,http://1.30.24.181:9901/tsfile/live/0004_1.m3u8
